211194.45746257924	347738	-196374.18671494094	-293409	-299673	-240864.47486779548	968355.5836650599	458866	-566901	698675.2558340239	-174646	-943176.2389709662	-466120.6894587539	105396.73458105442	-218253.9419407237	-943324.4310882458	95627.15265537635	54882.94772898685	-693562	-657260	888239	-125430	853980.27496984	57405	-412742.0475156694	-334492	98661	-715376.6120810554	-479566	229309	-506400	566598	-75734.55388894107	412273	-36836	-314298	175021.07722502272	603779.4052718943	-923955.7354081443	-831471.1960193287	-820916.0614126953	-455468.2751850528	996179.7380072721	-207845.99074641208	-548554.9500702105	-558771	-10621.456036705524	864009	182628	321276	611084.0664793018	948105.4092049685	247936.59662579652	64425	646633.0869699151	-726328	827750	416090	-442637	468370	530326.8017051595	929251	-742198	97323.74072671402	-247077	-693006.1542416333	716729	-606841	637506.8718284152	-453024	558774.5795744443	178944	-38683	-791358	683604	-820087.7440255105	-441189	-345676.807505565	96694.79922608286	696622	-563464.8494147443	253786.28652303317	-81144.81114598736	942395	-359666	163186.19050200935	-495894.0781203336	437783	-75513.94295793166	-795239.9717209823	-943851	-789468.2380886797	978375.0083992474	620178.6700347271	-173933.84416075272	692233.1933554558	629695.1552354088	67150	546129	951341
757189	987554	319996.6717072362	-85110.15177610819	-530514.9980669384	-351820	517118.1068749244	273530.5495596968	-548709	-357062.49587276194	206456.89635116444	673260	-120497	-395288.87900898943	261163	185640.0246695287	711598	-321803	901710.5531657375	783879	648990	201794.4934014813	-267249.8309915174	21036	226675	269178	382957	-833078	-993152	-445860	-499912	-751089	-698253.1828549288	-499590	-338872.20159326924	998967.4480101352	-934939	-830613	96889.2889053491	32045	-524927.6947018784	705256.5885788407	-754432	-124392.49741890968	-388132	215043	-851527	-87437	-387357	835558	130640	-692736.0099166934	349702.7661528811	-384237.0354899729	-604581	-866445.7378090697	554027.7491809702	-592817.8226325028	-762723	-227797.5277482866	-348388	86310	-897392.3035167591	458479.0597680032	797785	900268	950537	420785.9591112579	438440	-368686	-700181.6574033096	-859472	503746	-840761.1817463392	591969.917939164	914652	636510.1127947525	230293	773017.5304097447	67562	-940770.2884967397	965433	674660	786166	-212429	-804582.1553067314	856850	-410384.67202080134	754203.0933334557	567511.402184702	-366498.8127817685	78851	-403644	-698932.3475610609	-128061	106025	-237580.73145738652	781837.9557577716	379269	-580820.2356737303
-819331	-941797	-774578.7474205667	-565456.9553288729	-778226	563707	926860	461738.20116572664	656045.1679658345	-777656	480340	560227	504376.0388218018	-747310.775290942	-320258.76673503336	517776.2784521859	770439.8215882741	-999628.6313527001	396064	-377505.2718330161	421568.3775369774	-11662	-134943.02892662399	-128966.05063698627	-952300.9583603306	-933796	421413	-169114	247288	230134	-954542	-842005	656893.3814907975	-609955	-607798	755485	-576669.3120763622	560233	-516655	738004	668711	-975523	94010.6485531088	-313942	491774.1156531053	-999962	-348961.33863885526	-485722.98151879467	-351774.3829820978	-554966	-271884.68776528386	-340213.7692674765	-496425.0149555327	635375	-20512	-417379	504839	-453209.2529995431	-152292	770402.7043615016	965744.8920927353	74867.64699081238	403016	231016.4406080912	57164	-906965	-626968.630551694	295754	-910251.1254568129	-101876	28667	574692.1719887576	729894.540200345	-65836	-713533	-528851	307366.6124871881	-427688.36505679553	-100935.45338779176	-420268	-194566.6722413291	821467	-603097.5222578114	-119897.48478041391	-744546	-122503	781990	889242	-219226	375310	-53053	417517	167320	-246528	-469542.1325201052	402151	681820.6940750682	873177.8984000774	-368738	-708537
-427404.95665961585	232605.92471351312	582760.7954068733	-442072.276210363	592920	-515036.4933326577	-308452	-128203.65704845765	91187	-459935	183215.87098509073	773371	452418.9976033247	-96061	-849163.0981714563	-398650	244267.28363241092	-109705.38571646821	349128.13968601706	-542691	-858768	939063.6654976634	-931011.5377585315	-722249	956518	989161.0315997521	-798928	-943333	-583156.7311193049	-287974	317755	-477838.0867043186	366416.2885507222	815354.1087564612	897006.7497377074	580541	-979574.4912260567	375706.463142877	624573	-245762	949094.9437159556	2276.199479228584	-223456	826534.7442509795	65129.235023269895	927899	115688	472003.0776939085	-252534.24791310006	263439.08125261846	-915625	-350141.2854218185	458438	-385396.9633455572	303879	-490225	36017.55926487944	-446752	128881.50469755614	-676865	-924925	-995650.6498776342	-907109	813115	-569546.7453677214	-783474	-189775.77660403936	613583.0509426806	940638	358976	-383079	971203	-340301.1133940815	-647978.5574473075	-333156.8068539242	669797.7966749324	-20600.772385506192	312564.95183413755	-650691	219075.54688694538	698141	-22586.47627917037	122795	-307405	910046.0065510245	-937681	885887.4100818776	-865749	393666.43311768747	-949804	-713808	471399.82828326826	307998.5254873792	-351940.46848362254	56899.131702338345	101047.12621255172	-154949.12575744826	-262099.7381629895	934853	896219.5472843465
410055.1059792957	41036.014609923586	445181	778413.4877102857	-147504	-738852.6332286651	856662	898227	-653694.3608939389	47975	627750	666381.7922495652	286255	-239529.05211688578	-826006.2892868529	-51103.87137959909	-702361.1013400706	591360	360902.07594991964	-683341.7004473243	287542.8211666413	496777	-29471.133824926685	407481.9024805827	191367.22234496265	-811916.1888965367	-709962.6821822356	585537	830979	21889	-292869	561130.8121573725	841691	-505014.90080382227	125040.66353702499	273866	-859917.0374490812	722926.8540003935	-914379.9964047854	201911.69580592285	-656519	-260427.29749969323	-853238.9572137016	-721447	-356374	-282158.3894276585	-813742	171324	-749539.5970679319	-336250	-269749	697017	707660.0999117272	956455	248795	361149	880734	839405.4215690554	38370	909312	435158.7559382152	-165920.36828719836	361261.0435652577	471814	630497.6709024489	844918.132795014	-831981.4178828195	-418059	-593438.0606528614	459047.5510422962	-385918.11993214954	532709.1718926749	-518567	384648.6122900634	29922.22074330761	-474598.36392861267	900435.8185097822	965201.5888196647	-567952.9509095338	-596605	-932935.5687797153	-648404.1392339999	119286.5101472931	475870.15041041677	-703939	128393	-231642.4531899601	954476	227573.62624223158	370736	803181	-673251	823680	7019.9703177795745	625698.2628678975	882093.9898903419	-173650	-962029.0673094752	924523	-445341.42864431755
-100813	-764921.4542429195	851802.0202993718	828521.5918856773	-656022	-571168	36818	-813554.9221600958	928459	-422331	-898126	-340239.4447213956	997758.7373543861	58100.87703139032	-152427.31137938797	61181.18727593892	604920	-801519.0799916645	-905056.9477036658	-332206	204099.3468955753	580703	-123224.73328431463	111207	-93108	397888	-270806.7708097835	991936	213890.38016238832	-933866	-73470.98311282857	107768	-45614	-644119	149930	94916.9898621426	-962339.1195390443	799195.7827003119	-250463.40841541253	433332.78569558216	803044	318695	50820.88569838903	773735	762292	711288.0292926675	694078.7131442376	944089	-525808.400546689	-140191	-397383.8147962971	-57241	547157.774178687	425495	-829308	-461214	467317.73240227764	-18518.88381804258	-706334.4923270447	896995.2137565552	637140	413899.4363348929	-885457	-611739	-655398.4183523133	715161	114373	-532902.8481109219	-366333.47808144067	-263537	33344	-881666.62278004	421266	716925.5781338669	892804	-241451	864880.8979654107	-323667	792908	376434	-951543	973566.3587807871	-205015.6529908207	-713917	-772941	868820.9274080014	343126	621339.8945792064	185761	-70533.06212363043	-551630.6274370244	-823314	932666	384877.8294470755	384490	480836.5729973004	-614030.8046934513	-774702.8006463218	-242283	-602750
297952.807897747	901937	-23354.849006091943	-293319	414593.2911923253	463694.90333284414	-781151.0087892384	-808270.2107229092	-448761	-822224	469996	-124320	654705.4886897707	872653.7610208157	-550066	909529	-693883	-180980.60536813596	308329.0412193041	707672	-749669	812515.3647677572	965078	23417	696225.1256823549	335289.42788351607	623856	733135.7903438059	961041.3339593504	-820602	-683646.7663242265	-375171	876280.2109155424	565133.2269834152	500981.1536715522	501629	174391.11788999615	-373441.18293697457	892302.8249464778	-636894.6492247782	-780151.6957595944	894519.9271705316	-611733.4638309855	997058	463899.92523930664	23154.659322764026	-463612	-880400	275493.9256422003	-636971	985320.6048096698	125115	-691461.3994144208	411662	-40835.97973933187	221943.3183705483	-995390	-189145.91410350055	-986894.6807627584	-15502	310911	316473	640307.1402148386	-419823.7878152429	-543787	-795375.1793175143	974488	616653.0635363858	-388702.148171165	752095	426965.62644373975	-515847.7981670706	-64186	-532780.9159192902	301860.65663018543	-730103	725348	515282.0079395964	589853	-445378.5190448299	915556.9527319963	710404	-24086	83379.76143753878	174589.93555544224	627872	682495.4563561259	153580	-689595	490948	-534973.5367798698	-8260.587551196571	-313820	-474746	-331086.6074350347	969177.112633008	-836909.1085846531	-389894.9989962131	-533373	-274010.91884278215
-806990.0654432967	756751.4935187064	-261977	29555.388939254335	612007	550288	3978	-510624	-527574	996359	-197220.92739611585	603323.3596250673	-842388.4218718485	-642650	578141	-122078.27517916984	474792.6130501644	-62590.58955340274	-34204.52500211727	-703350	-8202	889096	-32939	838391	-641025	-331605	-7190	651403	-527226.3767828797	352538.3101603403	-9852.694482324761	139237	-28026	135625	57290.26443289919	-359492	727541.4419278873	-561199	206345	307396	491986	-193371.6129772265	503964.10420201765	-900631.3120648961	809473.874316603	797267.5649010753	-527914.4935565407	-749465	-961246	398022.1572599639	922008	805151.6177198177	-380359	-556584.3697124026	498814.41288584867	-851465	471096.77028490533	274395	-950173.5245086862	-87059	612988	-921463.9480140898	944918.8536831513	122234.29740791162	46220	524366	-131406.16134314495	-597742	-612021	166628	551204.098040906	707302	520767.3268963932	-570739.021232463	791401	-865068	-552736.8712378746	333376	-668678	-869885	33991	306842.32898535766	-390665.22659262957	-921486	-41385.05068695091	592882	680101	966491	-789228	-367620	287735.7712695452	328912	-552329.515833429	-842028.6931831728	-320762	327664.91984639806	-271651.2252429604	942153	100303	51924.39863585518
-329718	801428.1204992814	-592439.0391540348	182648.62952325284	-635038	-779653.4039302645	13900.24271764909	-387843	-749704.3565777284	578709.6845734604	-841848	161878	873694.8070336154	325229.2436594742	-471124.0190108104	-451512	-524616	-213528	874268	-221145	600279.7703938179	-886689.9107416049	631360.7406080961	898852.6802438989	-224716.50097142207	-363875.90886002337	900668.7651706431	-463907.2155379702	713547	31496	126048.47382148448	767734.1066292219	-444399	801061.6620900617	-209041.92817288835	-257015	-531147.0849877927	-746224.0074914265	820559	-707019.8850043616	-955637	420444.1865541206	-341051.88258978305	291432.5755344047	-779300.8371464359	-132779	628723	891585	288200	-580616.9987459066	374764.7548764071	-614180	509587.87228090013	-799595	-6048	63041	310928.8519286271	615063	822725	831746.0689572904	-320930.70013387885	749385	693151.7268121061	305123	585347.8140284915	156347.35361413332	345167.388829604	-255178.78659306618	-635786	-351152	350437.2135018839	-265268.7993637888	961311.981139143	-604992	-998044.8875017283	902941	135596.18336158548	-963690.6730179884	-536547	-756226	694567.9477572115	-967486	455958.88623561966	-918393	-799807	-129629.72891313583	-19746	589110	-450830.4560380527	480669.9257383158	-885989	529404	154217.56723440136	-485190	273262	-442830.26982279855	819715.5543015681	333530	-684776	435736.7425736508
172278	-712110.4463495973	-645836	-962163.8465437233	-993287	-118885	14033	-448228	877916	4534.38348471222	415020.04120397964	-487341	733851	33540	917759.3516660801	-824834.4570618926	-577989.7512480689	-835319	765351.5084383907	828038	-473454.8133012238	-140173	985102.8412136491	-522129.8911750556	-90280.91143936035	-696853	707876.1229164647	776205.3830423348	-930024.4478824171	-786501	829266.1087183126	-64524.494385357364	395648.8878632996	-852087.6828496815	721039.0865648787	-102564.42019559129	-403118.8435048383	735380	975571.2210227731	767235.0680666738	851711.4321926436	181210.75290846732	758214.8751621516	-256976.03789363254	-979305.411050984	-972406.6738106598	-467715	-821105.8814787334	-568549.0643816828	389502.560419291	-912623.0384783571	932836	-471703	242784.8727151847	62841	-504767.28894165147	127619	-117991	-100125	382063.81571946084	-62062.506547309924	-862898	910017.8004561877	119505.38612891105	-290269	-907244	-801290.7868593844	754250	234515	699579.5283545034	-785343	469405	640057	-303785.536781618	-856030	-865360	-516213.3524273651	920976.6201779649	-919858.9704891033	-767916	-238538.4008118721	50378	908660.0194309733	469752	296564.50959199667	747942	-48088.19087310741	-554436.2273350013	353780	576430	741492	-343620	727167.52789516	838775	744974	-686672.6671234893	413026	-939385	615227	264755
-101154	369850	-592853	858208.5855569651	-845816	309960.3755052197	-962034	232227	-504620.7020390516	-207820	-565768	506693.50949958595	-153468	-4279.103973708232	457932	884392	225324.35450100247	-696527	-748103.3051476954	857132.3203002051	-611391.6243176337	123765	589240	631600	-295052.7999337269	-295399	-440360.54580431804	-777060	-704666	432965.0045311495	-596689	618169	179022.84588766913	-664514	-762490.2265000506	991908.6260444855	-663653	-156564.23836906685	762737	913807.3771876795	-423841.2029186827	-526555.1371111418	498841.85876938	475497.6247484293	-280602.5333607383	-426354	-818675	515802	-130549.93323558103	271792	318318.8638703446	-193151	-232247.27004816395	668603	-942264	487849	-350565	353817.9755477533	794989	-998035.0592666783	879914.9661325216	-55481.37649696681	644565	-725708	138022.4001686189	-362021.05735008	40067.50247813051	912126.7369015457	-100912	-138741	365805.0591567324	-896512	-719338.3560451567	-349073	-192733	866693	409140.3944754882	556008.487279308	658718.4213535963	-27908	-278398.65652654995	-256400	39913	266509.6935388455	-233234.88444720383	8543.283275270136	-320643	-929401.9727874048	822086.0445437208	414661	-261336	819861	-167115.11329742707	554948	-286298.9986688824	-209480	377441	-750086.4158539637	-890749	-578654.648230579
-551220.2713295689	781824.2149618452	959070	-10224	-309477.07094829786	-218064	-195986	-53217	-504405	-798245.4568635334	-777506.0546760659	-669522	697034.4968696297	455371	272074.4668209029	-125165	902086.2662400033	-245217	-636894	290630	-684389	-698940	-771237	433252.98220120603	406640	526915.5018865289	-821627.2524526282	683921.131501154	-115900	875743	-450683	-460119	-500053.0141903772	-992608	-740740.6719244665	483404	675233.3338622819	-139481.51055204507	730220.7627862252	-775455	363278.89159001503	-481759.7500694275	885143	9392	880920.2477073332	63341.787269402994	467078	-835913.804876909	600449	-661932.2349606551	728243	138816.99266264238	-907223.0625737666	413539	866858	-53409.42997836543	196595.618010337	526547	124327.6906473178	506616.0199308512	-350079	-888065.131381877	-783761.1699247995	646218.8985640635	-522270	402193.3532803026	385161	-163536	-295027	118124	23762	163430.5895948701	-629947.9977576102	756978.7016097084	-826541.2591878029	-139819	-15709	572560.1522751674	-82297.27096683998	255068.7233371609	-896618	-19825	-300887.2204806525	-110478.80038042157	262318.2688405083	-405641	364822	-927600.2299471588	-447441	-211050	-932537	767206.1059102882	822732	-940510	-916724.9315094337	-549954.908451716	657606	728401.0680604177	-885216	193088.98385909596
839069	-869478	314603.4718288854	-780189.4783246155	-359057.7933643946	-515601.4077548736	-301919	500787.8414033747	754959.1084459326	-71323.82304684445	-97407	535367.5128904795	-812628.549326782	-997789	449436	229205.05015074858	106550	-39747	-611292.6377075508	163724	-509315	-272245	-476888	580187	-559773.4274890611	-60883.80203127558	620971	938770	553755	-383786	739134	838141.172771815	-216025.41172816616	-756636.0381216021	-270292	-278757.03844829893	-789119.4213731132	-820247	-784481.925510621	-21443.178115765564	-588814	659032.2240824022	-920683	103905.8975980829	328489.87879778724	244353.70636569336	-543516.590746216	-960808	636844.2106704826	175803.37979071215	-10249	-490085.2586887134	-692877.7743360635	-387928	930516.1413950247	-969496	600282.7771045808	-121735.59926918754	-214473.26997023902	-64431	-912206.7340157996	721153.5327375461	-48064.98009939154	-663890	-747848.4153065017	799588.2706054419	-576812	-929086.270012372	-258294.88462264428	-556251	570014	-111417.79141421511	454956	-178730	149620	406867	-271227.1317702568	-53757	-947753	-623052	752543.6223275326	557117.4035386669	166714.59574302495	-10270.364532503532	-647206	798374.1698719617	122612	-255216.79824506945	162194	896805	567603.6215555146	217813.6613700427	442940	-958772	692040.8765420162	-322407.9333751366	894757	-923631	902521	-248703.5252762515
491090.75191009697	35859.07829749014	277008.68743418646	723273.214652573	27467.94759901357	349220.0407484239	138799	53663	523023.77829560125	763268.9027429116	-891799.3099587298	-286399.09075750783	682916	-593237.0946109307	721057	61040	-313088	-47845.72866786213	53741	-850676	12245	-428441	364182	-979302	-702375	-348006.38464293024	86028	-207936.8966866848	-151586.70686456002	-863373.9213534147	-606963	-462736	880463.1047437387	-667154	723174.2782385044	-553633.1258137454	500799.20378392236	-666496.0120190544	424242.95522251376	-670147.4046881469	332205	-644396	455927	665043	719726	-297223	-794361.0928042015	691139.9001020042	-638176.5290720263	-183133	829117	405565	408038	-277975.4393727478	877372.0959310143	409039	5553.458383467747	-320948	438368.6901661183	553341.8658414425	-888798.9484966949	124289.43861458707	269075.2935900127	904123	-492699	45615.92357569258	-172933	140203.08761183196	-107999.09839549265	616634	467205	30876	109676	-119531.82400859962	-963184	129050	-10240	-704646.2017221467	-253368	981852.8260119818	152637.70433289302	355484	-505722	911245.2990083327	57609	370268.5372562595	692078	791136	-511486	744582	210712	-294835	145090.77766945143	200681	-645775	978973.8213772005	607159	499982	776674.4407740324	576097.9447027142
-826135.7436458482	637480	766367	-428736.39818140236	698891	-10662	-220884.92060080008	-751859.6881635564	-917633.2546219823	665515.9675913148	765381.6468549434	-828753.0487547063	583212	-784312.9770624841	-504688	67787	-636493	246563	-500138	-379365.1110962924	-674754	610929.0145815611	-64267.80568752566	820266	261551.6244208326	-81000	-752028	-141023	-151473	-988918.8195938927	957585	416878.5981252326	197163.06540978188	-496322	-669774	-606931	-431661	-876980	-41924	333245	638683	493514	631590	525215	-591431	99976	-554741	-397776.3853395338	438537	779856	245902.99241051357	-830283	-762791	723368.3570757727	732908.5086790789	425155	80386	468351	-786495	-323159.35194669	658609.5219954236	642252	-770576.9755012682	887350	499425	-215461.47504301753	17727	-242071.30323837942	-19798.760752155446	-656287	-49665.07614539075	631885	-729648.4577931794	962273	-909154	673537	-661327	-107969	651112	234097	-984381	534923.0613753551	611926	-567084.5607328669	361003.48714611866	-520930.61648104497	386708	-560268	-352945.9425315487	-335066	-388677	-114244.20761912363	966155	-288161.9224439543	-134433	570622	-920537	450809.40373734175	560040.5389230852	596427.2695160892
-619379	-774364.4681400612	334688	571649	-759732	979783	-404049.8337049994	315455.96184936655	-996789.1888240698	-340783	862856	-128421	-576507.997605139	563308.6241837915	364545.0353527758	-77042	-397500.9474073916	-725267	-532174.751420676	-989590.4772539667	-112532.31164829165	215901.1612729805	421528	205666	54100.59822151344	949387.4956190046	-445944.53167790023	565856.1153588158	-839118.1704950064	329365	-277164	57211	266301	-52024	451577	-821266	-479892	-708649.075067054	-120408	833591.8021103027	345862.83050096245	-547145.7787638345	-118272	770259	94930.59392388491	-546913.8397769781	369190.6667306656	777225	-73832	-50620.47948365845	378367	579414	-802042.0848309589	-69984.78994902491	-73492	31127	119396.80603515892	315783	761237	722429.1260331774	573326	-150949.29436086258	647991.321419074	-606712	-993069	-603646.4110508505	-673905	-70047.02493803762	477296.83135724394	-606916.2393719375	-538835.6398224105	793662	-320116.8629045859	341620	-526837.7308147028	77566.78990688152	862738.2000804141	-400013.2996042471	523971	-274912	-577070.6428163422	183676.7249547902	-346589	701307	-395359	365775.0265601047	-342943.95771489583	197609.72474098508	223360	412832.63280744804	140777	-202249	-450876.54672514985	207463.6608209093	-163618	-804294.642979402	277018	983642.0793730309	-887121	-184593
-590882	211963.54797166144	-986445	977485.9162135369	-25835.728314215434	-342875	782204.285162298	-661287	755258	-360756.8249698911	722554.0982662586	-866115	593871.043333991	818344.3110562598	839104	183660.63784914697	700231.5353639922	-63481	-322948	-228453	-60548.80353122379	-301368.48679392016	-952993	13091.965149121941	-17632	-466628.4075412132	-675928	110854.54041936877	437741	-358241.3716276566	680395	114279.80795669486	-788581	437081	962358.5389193143	708949.083325247	129106.5161020353	495588	-54421.80336373288	309367	279328.432213156	-471288	-7814.927312230575	562098.6125984145	-799870	-815090	708561.6805358673	-40644	-474035	-859012.0625032083	614639.6090759058	831641.8839513105	821837.9739462456	858603.8094735001	-528647.9467374136	-94441	402016	-229326.05560022814	350303.0128881412	100228.45127711957	-837335	-795974.0285860142	879736	305399	311130	-393375	-784956	551271.2468565556	-309235.1832667093	64152	-805921	686584	448092.82872759877	325937.3740812342	377632	-825589	-477102.6568551029	-703672.0029338404	-117099	-131465	-997540.3678170898	-632421.6216137956	128025.55838391464	-161361	-694407.2650884216	311792.6934628037	-802798.4515681714	114789.37115599541	70406	762169	182908.4713144598	-374952	42462.985985143925	683371.251044095	875526	-698582	614083	-31915	603281	-688893.5955444162
794341.2245503636	222154	313142.4893391784	662607.3866092176	-758948.2266988324	560733	530683	808886.3245561197	643633	-305210.99361677375	-635855	-859703	837257.9849381177	812709.2624473439	-395132.6017047387	-502326.7653424026	65868	-524954	-435182.81683938147	-948733	-500819	-583451.0192300499	-975891	725276	762032	731247	976985	478318.10990910465	-385681	676887	-694454	-829662.9548895706	169238	133590	520154	610377.3266655796	-585610	-452490	-935574.4723630018	-811200	-493479	239236.69094412262	743482	403522	915643.3594740219	-39594	592367	488138	292108	316255.4991621303	-901749.2371038849	-555239.5124766452	-464475.5548023734	692417.386453113	753612.2269269007	-659227	295797	969375	548840.0354214758	321931.19566682284	166875	189564.5381651034	233261.2584234865	151604	691560	765092	-484338	489367.07883431483	332584.4919705386	921003.3175164282	522924.66778420215	922100.1337694307	403357.329835681	393138	-36561	-601339	-665954	573302.4154970711	-882208.4967067798	-679972.2643157524	239722.56786958058	-364256	-474244	-481577.8365032217	497725.400927471	256812	-647681	913866	-235044.5006249426	-598659.8420566646	360855	853372.4924497241	244995.8600718379	86752.86318888608	-968673.153591159	177165	-107311.86888679198	-309722	-477494	675761
-184999	556243	-916800.096484408	605950	49676	-772165	240633.2307899848	-531015.3116116099	-200222.61961253115	661003	403903.4586819657	-961265.0234255225	339285.7383012406	604694	574401	322984	511474	937801.6225086278	46367	-92632	243691.681325756	169206.95836816705	-409458.9874450043	-792281	-195624	-582228.5709769663	-685795	627704	-573356.5081464584	623068.7085006041	564643.2427722786	-983170	120629	83092.19650830422	35636.39772861579	515102.58041254175	-195001.1747487022	143544.32699175598	727623	-860754	-495807.9523350554	546810	38415.066299575265	32828	19228.41421018797	734722.8960257669	855929	-643562	558603.4053106143	-733363	-435284.80343468173	370516.7743453011	459748	-426930.53356030025	-607648.430125248	-336030.67144200404	668840.7459330999	92520.54007515381	472108.39580637636	-150484	-948955	-628583	874102	709500	771561	-522133	-741772	889926	600960	-977361	-63202	561164	898587.1817245628	28303.371311903582	-828509.1836768044	-971076.62695699	589985.8223064472	1275.579232161981	-722600.7287319765	64407.978780249134	512434	81356	812113	-975096	552002.0970265085	-951144.7954746354	901231	-371293.4562884966	87743.83801886486	-264600	359332.5385753531	718832.2328779094	-561857	-578617.4988996151	853727	-753369.0083433562	-707224	437444	193169.38806870743	750497.9954011396
733863.4959828642	334675.08077054843	259563	917066.0208303307	664578.5927349713	892309.1783147384	45978	961881	389121.89045301103	-976429	49985.12282855739	-210712.69005791435	133240	-417168.5254435091	-616950	341118.4305308042	115115.88558113226	581806	-742145.8629209399	-64428	223874.4124825911	399364	503807	-8148	-197270.91708943644	430014.1460971092	582884.2140456957	-7127.358955500298	391850.9491976423	994305	-241852	773322.0340629418	393044.61557384324	-804838.7737447411	988012.6805257092	965894	828763	396647.86344456323	962749	-597674.1637384171	-21651.686429929687	68138	-373018.7163011782	-289108.5329808467	243930	918342.2611669523	-302565.7293154227	482155	925167.0003803947	492113	-917055	-429097	-105544.57274495088	-189946.821148357	-484125.89307401975	-892705	-537358.3186584816	-175446.60733654595	220796	-366989.2293660813	173515	-755381	-393155	-622334	-631424.734826219	-869115	381682	-88008	81424	-477425.1072463969	-368917.48253866564	-795545	-520183	-522924	623276.5674366846	-23940	843542.4952933327	-590402	-552346	-520739	-915113	-631747	-874111	330546.55076919287	-141218	75063.47449022392	977169.6844061511	-204647	407284.2330940454	307512.2803754788	523684.46862546867	191055	378150.94007434836	-209975	-961880.3272875478	-47953.885592653765	-540972.8606968422	-780201.2484997554	-78657	675040.310542997
361232	813604.0397042735	-948845	-203616	-640285.0245904244	-127665	953239.0865012789	-10557	-588710	917636.4248846355	-927549	-981362.524899223	587153.9835529022	-635820	231088	-350426	826599	-739456.6526812182	-788593.67427527	-76768	-973254	-291048.0694714661	780670	573804.0264194238	-707678.7030107061	-231039.35440579487	792878	-555887	-718056.6311332432	937099	-585402.9495841549	-806183	665889	185407	-477073	69526.25857993495	509742	707094.3628581362	-962803	-907662	498927.510378276	-409328	-179804	-25989	895090	-544975.8183697606	-469344	255811	-309918.9155917157	521470	-470200.32347298437	564688	-670295	545475.5025578765	88245	743306.4512553057	-531337	-840424.6948725842	-168904	-422335.45178019826	-928316	937577.0632219058	-193694	119239	503896.025994492	-905731.3477371223	70656.3212120342	-139426	482971.1278007382	188963	-478327.47983778256	-361072.56770312146	352634	-934605	964449	-758886.1363318935	-731724	234366	821464	-597644.9020980352	942581.0916529105	909079.1856247652	-671511.5725511014	-78212	8648	808148	-535645	945147	770168.3793312442	-471081	-467943.48537962604	-923276	783748	-653410.372859058	-591411	851888	-186842	969762.7147391601	45019.53276846814	-408796.6592376977
-616987.9391637745	559954	801463	-671804	134974.82786181662	-927251.5305981268	-425520.5815867891	-631978.2341910128	752025.4990428144	-138716.95118279348	-163182	-187663	692426.6834190935	-494011.67126232194	-669913.3750725836	-256940.83358637895	25782	607683	-487439	408786.46850518626	503235.0458181121	-388688	348745.27741592494	83402.66972118383	187679.00542125246	602426.5321937569	186488	-58172.856079466525	-243784	520635.4067393865	457075.9651268716	29282.157895766548	-979775.5274913429	528237.6328085256	835077	-568478	-913532	-811250	224287.72174392408	321825.14336084225	-948692	336185	-726988	-942754	805152.2700542321	293732	694095	524130.4443810452	-635384.2818567653	605690.1067357024	-488027	454258	-28595	976845	-95359	582664	384827	73651	-946115	-621710.3003178311	447639.71713223634	534134	712369	796017.10473554	-992185.1922068468	-976997.9170397944	-129369	-401353	111211	-218775.59380256082	970476.3819630991	-831629	-699918	221300	129696.84441670473	461596.6981877729	-715335.7169262336	-905943	521649.42058453104	77149	910263.2535954204	-392034	147796.28994195256	590760.3410060487	-813517	838019.2607401051	219027.88925486384	-482272.9330304802	756634.4923015947	-798761.5085164879	-123392	-952611.4431301922	-423345	-352016	-750064	-804549	937307.6722640211	-326794	-415357.5649874484	804722.4417003358
814606.2045003145	-780293.1909420924	308192.43102586805	389290	-883306.0983948773	-11378	423404.9586303679	310313	549645.8898883357	614007.6886259418	-305146.90608807164	-797673.11336648	-596786.3814155918	993979.6873636679	327169.74953441415	-829036	2062.8812123108655	785992.3035180394	188134	933076	48454	89535	-712523	-90331	-914571	950882.8388810379	-816018	-476904.517743137	130523	235064.06539617875	384319	-364348.4262862811	332079.66495242855	979614.2105734118	-935518.097453065	461200.5612545591	316177	-492263	-162280	-905875.0727182425	778529.211037145	613230	-635177.8065209116	-877897	250513	-151604.67853838508	812445.4155229973	-651783	448606.5460579714	834736.5768961052	-252677	-756563.4112332904	-323243	342721.071541457	-411982.1969927853	-286084	428147.7279058411	-266428.7975349007	886216.4185423164	-889763	910891	-31120.82250238734	368116	-275333	-913025	576175	593583.3519302993	-358980.5754374986	-379182.26867239	598357.1177714518	300410.53589391685	506958	-829017	286906.11481990595	176211	834108	439983.96724102646	382649	-511948.1688613059	-241880.8689619078	864397	-496377.0657971636	-791559.6264129418	-50674.08231295238	-280589.04550127767	276240.98623602977	-286644.6424429752	105059	810962	-305990.2393743261	676626.117206464	62455.338455224875	316376.40472928504	-640041.54524346	245303.66500049783	-278918	-373698	-986981	174109.05455963733	-836266
